datetime,soil_moisture(m^3/m^3),precipitation(mm),hour,day,month,year,quarter,target
2026-02-13 14:00:00,0.34425,0.0,14,4,2,2026,1,[0.34625    0.34675    0.346      0.34524998 0.34225002 0.34100002]
2026-02-13 15:00:00,0.34625,0.0,15,4,2,2026,1,[0.34675    0.346      0.34524998 0.34225002 0.34100002 0.34025002]
2026-02-13 16:00:00,0.34675,0.0,16,4,2,2026,1,[0.346      0.34524998 0.34225002 0.34100002 0.34025002 0.33925   ]
2026-02-13 17:00:00,0.346,0.0,17,4,2,2026,1,[0.34524998 0.34225002 0.34100002 0.34025002 0.33925    0.33825   ]
2026-02-13 18:00:00,0.34524998,0.0,18,4,2,2026,1,[0.34225002 0.34100002 0.34025002 0.33925    0.33825    0.3375    ]
2026-02-13 19:00:00,0.34225002,0.0,19,4,2,2026,1,[0.34100002 0.34025002 0.33925    0.33825    0.3375     0.33675   ]
2026-02-13 20:00:00,0.34100002,0.0,20,4,2,2026,1,[0.34025002 0.33925    0.33825    0.3375     0.33675    0.336     ]
2026-02-13 21:00:00,0.34025002,0.0,21,4,2,2026,1,[0.33925    0.33825    0.3375     0.33675    0.336      0.33525002]
2026-02-13 22:00:00,0.33925,0.0,22,4,2,2026,1,[0.33825    0.3375     0.33675    0.336      0.33525002 0.335     ]
2026-02-13 23:00:00,0.33825,0.0,23,4,2,2026,1,[0.3375     0.33675    0.336      0.33525002 0.335      0.3345    ]
2026-02-14 00:00:00,0.3375,0.0,0,5,2,2026,1,[0.33675    0.336      0.33525002 0.335      0.3345     0.33375   ]
2026-02-14 01:00:00,0.33675,0.0,1,5,2,2026,1,[0.336      0.33525002 0.335      0.3345     0.33375    0.33325002]
2026-02-14 02:00:00,0.336,0.0,2,5,2,2026,1,[0.33525002 0.335      0.3345     0.33375    0.33325002 0.333     ]
2026-02-14 03:00:00,0.33525002,0.0,3,5,2,2026,1,[0.335      0.3345     0.33375    0.33325002 0.333      0.33249998]
2026-02-14 04:00:00,0.335,0.0,4,5,2,2026,1,[0.3345     0.33375    0.33325002 0.333      0.33249998 0.333     ]
2026-02-14 05:00:00,0.3345,0.0,5,5,2,2026,1,[0.33375    0.33325002 0.333      0.33249998 0.333      0.334     ]
2026-02-14 06:00:00,0.33375,0.0,6,5,2,2026,1,[0.33325002 0.333      0.33249998 0.333      0.334      0.34149998]
2026-02-14 07:00:00,0.33325002,0.0,7,5,2,2026,1,[0.333      0.33249998 0.333      0.334      0.34149998 0.3465    ]
2026-02-14 08:00:00,0.333,0.0,8,5,2,2026,1,[0.33249998 0.333      0.334      0.34149998 0.3465     0.34800002]
2026-02-14 09:00:00,0.33249998,0.0,9,5,2,2026,1,[0.333      0.334      0.34149998 0.3465     0.34800002 0.34875   ]
2026-02-14 10:00:00,0.333,0.0,10,5,2,2026,1,[0.334      0.34149998 0.3465     0.34800002 0.34875    0.349     ]
2026-02-14 11:00:00,0.334,0.0,11,5,2,2026,1,[0.34149998 0.3465     0.34800002 0.34875    0.349      0.3475    ]
2026-02-14 12:00:00,0.34149998,0.0,12,5,2,2026,1,[0.3465     0.34800002 0.34875    0.349      0.3475     0.3475    ]
2026-02-14 13:00:00,0.3465,0.0,13,5,2,2026,1,[0.34800002 0.34875    0.349      0.3475     0.3475     0.34325   ]
2026-02-14 14:00:00,0.34800002,0.0,14,5,2,2026,1,[0.34875    0.349      0.3475     0.3475     0.34325    0.34149998]
2026-02-14 15:00:00,0.34875,0.0,15,5,2,2026,1,[0.349      0.3475     0.3475     0.34325    0.34149998 0.33975   ]
2026-02-14 16:00:00,0.349,0.0,16,5,2,2026,1,[0.3475     0.3475     0.34325    0.34149998 0.33975    0.3385    ]
2026-02-14 17:00:00,0.3475,0.0,17,5,2,2026,1,[0.3475     0.34325    0.34149998 0.33975    0.3385     0.33749998]
2026-02-14 18:00:00,0.3475,0.0,18,5,2,2026,1,[0.34325    0.34149998 0.33975    0.3385     0.33749998 0.3365    ]
2026-02-14 19:00:00,0.34325,0.0,19,5,2,2026,1,[0.34149998 0.33975    0.3385     0.33749998 0.3365     0.336     ]
2026-02-14 20:00:00,0.34149998,0.0,20,5,2,2026,1,[0.33975    0.3385     0.33749998 0.3365     0.336      0.3355    ]
2026-02-14 21:00:00,0.33975,0.0,21,5,2,2026,1,[0.3385     0.33749998 0.3365     0.336      0.3355     0.33475   ]
2026-02-14 22:00:00,0.3385,0.0,22,5,2,2026,1,[0.33749998 0.3365     0.336      0.3355     0.33475    0.33449998]
2026-02-14 23:00:00,0.33749998,0.0,23,5,2,2026,1,[0.3365     0.336      0.3355     0.33475    0.33449998 0.33350003]
2026-02-15 00:00:00,0.3365,0.0,0,6,2,2026,1,[0.336      0.3355     0.33475    0.33449998 0.33350003 0.33325   ]
2026-02-15 01:00:00,0.336,0.0,1,6,2,2026,1,[0.3355     0.33475    0.33449998 0.33350003 0.33325    0.33275002]
2026-02-15 02:00:00,0.3355,0.0,2,6,2,2026,1,[0.33475    0.33449998 0.33350003 0.33325    0.33275002 0.33275002]
2026-02-15 03:00:00,0.33475,0.0,3,6,2,2026,1,[0.33449998 0.33350003 0.33325    0.33275002 0.33275002 0.33225   ]
2026-02-15 04:00:00,0.33449998,0.0,4,6,2,2026,1,[0.33350003 0.33325    0.33275002 0.33275002 0.33225    0.33175   ]
2026-02-15 05:00:00,0.33350003,0.0,5,6,2,2026,1,[0.33325    0.33275002 0.33275002 0.33225    0.33175    0.333     ]
2026-02-15 06:00:00,0.33325,0.0,6,6,2,2026,1,[0.33275002 0.33275002 0.33225    0.33175    0.333      0.3415    ]
2026-02-15 07:00:00,0.33275002,0.0,7,6,2,2026,1,[0.33275002 0.33225    0.33175    0.333      0.3415     0.34625   ]
2026-02-15 08:00:00,0.33275002,0.0,8,6,2,2026,1,[0.33225    0.33175    0.333      0.3415     0.34625    0.34825003]
2026-02-15 09:00:00,0.33225,0.0,9,6,2,2026,1,[0.33175    0.333      0.3415     0.34625    0.34825003 0.34849998]
2026-02-15 10:00:00,0.33175,0.0,10,6,2,2026,1,[0.333      0.3415     0.34625    0.34825003 0.34849998 0.34825   ]
2026-02-15 11:00:00,0.333,0.0,11,6,2,2026,1,[0.3415     0.34625    0.34825003 0.34849998 0.34825    0.347     ]
2026-02-15 12:00:00,0.3415,0.0,12,6,2,2026,1,[0.34625    0.34825003 0.34849998 0.34825    0.347      0.34650004]
2026-02-15 13:00:00,0.34625,0.0,13,6,2,2026,1,[0.34825003 0.34849998 0.34825    0.347      0.34650004 0.34399998]
2026-02-15 14:00:00,0.34825003,0.0,14,6,2,2026,1,[0.34849998 0.34825    0.347      0.34650004 0.34399998 0.34225   ]
2026-02-15 15:00:00,0.34849998,0.0,15,6,2,2026,1,[0.34825    0.347      0.34650004 0.34399998 0.34225    0.34125   ]
2026-02-15 16:00:00,0.34825,0.0,16,6,2,2026,1,[0.347      0.34650004 0.34399998 0.34225    0.34125    0.34000003]
2026-02-15 17:00:00,0.347,0.0,17,6,2,2026,1,[0.34650004 0.34399998 0.34225    0.34125    0.34000003 0.339     ]
2026-02-15 18:00:00,0.34650004,0.0,18,6,2,2026,1,[0.34399998 0.34225    0.34125    0.34000003 0.339      0.338     ]
2026-02-15 19:00:00,0.34399998,0.0,19,6,2,2026,1,[0.34225    0.34125    0.34000003 0.339      0.338      0.33699998]
2026-02-15 20:00:00,0.34225,0.0,20,6,2,2026,1,[0.34125    0.34000003 0.339      0.338      0.33699998 0.33650002]
2026-02-15 21:00:00,0.34125,0.0,21,6,2,2026,1,[0.34000003 0.339      0.338      0.33699998 0.33650002 0.336     ]
2026-02-15 22:00:00,0.34000003,0.0,22,6,2,2026,1,[0.339      0.338      0.33699998 0.33650002 0.336      0.33575   ]
2026-02-15 23:00:00,0.339,0.0,23,6,2,2026,1,[0.338      0.33699998 0.33650002 0.336      0.33575    0.335     ]
2026-02-16 00:00:00,0.338,0.0,0,0,2,2026,1,[0.33699998 0.33650002 0.336      0.33575    0.335      0.33449998]
2026-02-16 01:00:00,0.33699998,0.0,1,0,2,2026,1,[0.33650002 0.336      0.33575    0.335      0.33449998 0.334     ]
2026-02-16 02:00:00,0.33650002,0.0,2,0,2,2026,1,[0.336      0.33575    0.335      0.33449998 0.334      0.33375   ]
2026-02-16 03:00:00,0.336,0.0,3,0,2,2026,1,[0.33575    0.335      0.33449998 0.334      0.33375    0.33375   ]
2026-02-16 04:00:00,0.33575,0.0,4,0,2,2026,1,[0.335      0.33449998 0.334      0.33375    0.33375    0.3335    ]
2026-02-16 05:00:00,0.335,0.0,5,0,2,2026,1,[0.33449998 0.334      0.33375    0.33375    0.3335     0.33525002]
2026-02-16 06:00:00,0.33449998,0.0,6,0,2,2026,1,[0.334      0.33375    0.33375    0.3335     0.33525002 0.34225   ]
2026-02-16 07:00:00,0.334,0.0,7,0,2,2026,1,[0.33375    0.33375    0.3335     0.33525002 0.34225    0.3465    ]
2026-02-16 08:00:00,0.33375,0.0,8,0,2,2026,1,[0.33375    0.3335     0.33525002 0.34225    0.3465     0.34875   ]
2026-02-16 09:00:00,0.33375,0.0,9,0,2,2026,1,[0.3335     0.33525002 0.34225    0.3465     0.34875    0.34975   ]
2026-02-16 10:00:00,0.3335,0.0,10,0,2,2026,1,[0.33525002 0.34225    0.3465     0.34875    0.34975    0.35000002]
2026-02-16 11:00:00,0.33525002,0.0,11,0,2,2026,1,[0.34225    0.3465     0.34875    0.34975    0.35000002 0.34974998]
2026-02-16 12:00:00,0.34225,0.0,12,0,2,2026,1,[0.3465     0.34875    0.34975    0.35000002 0.34974998 0.35050002]
2026-02-16 13:00:00,0.3465,0.0,13,0,2,2026,1,[0.34875    0.34975    0.35000002 0.34974998 0.35050002 0.35      ]
2026-02-16 14:00:00,0.34875,0.0,14,0,2,2026,1,[0.34975    0.35000002 0.34974998 0.35050002 0.35       0.35075   ]
2026-02-16 15:00:00,0.34975,0.0,15,0,2,2026,1,[0.35000002 0.34974998 0.35050002 0.35       0.35075    0.35225   ]
2026-02-16 16:00:00,0.35000002,0.0,16,0,2,2026,1,[0.34974998 0.35050002 0.35       0.35075    0.35225    0.353     ]
2026-02-16 17:00:00,0.34974998,0.0,17,0,2,2026,1,[0.35050002 0.35       0.35075    0.35225    0.353      0.35325   ]
2026-02-16 18:00:00,0.35050002,0.0,18,0,2,2026,1,[0.35    0.35075 0.35225 0.353   0.35325 0.3525 ]
2026-02-16 19:00:00,0.35,0.0,19,0,2,2026,1,[0.35075 0.35225 0.353   0.35325 0.3525  0.3525 ]
2026-02-16 20:00:00,0.35075,0.0,20,0,2,2026,1,[0.35225    0.353      0.35325    0.3525     0.3525     0.35224998]
2026-02-16 21:00:00,0.35225,0.0,21,0,2,2026,1,[0.353      0.35325    0.3525     0.3525     0.35224998 0.352     ]
2026-02-16 22:00:00,0.353,0.0,22,0,2,2026,1,[0.35325    0.3525     0.3525     0.35224998 0.352      0.3525    ]
2026-02-16 23:00:00,0.35325,0.0,23,0,2,2026,1,[0.3525     0.3525     0.35224998 0.352      0.3525     0.35275   ]
2026-02-17 00:00:00,0.3525,0.0,0,1,2,2026,1,[0.3525     0.35224998 0.352      0.3525     0.35275    0.3525    ]
2026-02-17 01:00:00,0.3525,0.0,1,1,2,2026,1,[0.35224998 0.352      0.3525     0.35275    0.3525     0.34875   ]
2026-02-17 02:00:00,0.35224998,0.0,2,1,2,2026,1,[0.352   0.3525  0.35275 0.3525  0.34875 0.3475 ]
2026-02-17 03:00:00,0.352,0.0,3,1,2,2026,1,[0.3525     0.35275    0.3525     0.34875    0.3475     0.34849998]
2026-02-17 04:00:00,0.3525,0.0,4,1,2,2026,1,[0.35275    0.3525     0.34875    0.3475     0.34849998 0.35175002]
2026-02-17 05:00:00,0.35275,0.0,5,1,2,2026,1,[0.3525     0.34875    0.3475     0.34849998 0.35175002 0.35525   ]
2026-02-17 06:00:00,0.3525,0.0,6,1,2,2026,1,[0.34875    0.3475     0.34849998 0.35175002 0.35525    0.3575    ]
2026-02-17 07:00:00,0.34875,0.0,7,1,2,2026,1,[0.3475     0.34849998 0.35175002 0.35525    0.3575     0.35750002]
2026-02-17 08:00:00,0.3475,0.0,8,1,2,2026,1,[0.34849998 0.35175002 0.35525    0.3575     0.35750002 0.35775   ]
2026-02-17 09:00:00,0.34849998,0.0,9,1,2,2026,1,[0.35175002 0.35525    0.3575     0.35750002 0.35775    0.3575    ]
2026-02-17 10:00:00,0.35175002,0.0,10,1,2,2026,1,[0.35525    0.3575     0.35750002 0.35775    0.3575     0.35675   ]
2026-02-17 11:00:00,0.35525,0.0,11,1,2,2026,1,[0.3575     0.35750002 0.35775    0.3575     0.35675    0.35575   ]
2026-02-17 12:00:00,0.3575,0.0,12,1,2,2026,1,[0.35750002 0.35775    0.3575     0.35675    0.35575    0.3565    ]
2026-02-17 13:00:00,0.35750002,0.0,13,1,2,2026,1,[0.35775 0.3575  0.35675 0.35575 0.3565  0.35625]
2026-02-17 14:00:00,0.35775,0.0,14,1,2,2026,1,[0.3575  0.35675 0.35575 0.3565  0.35625 0.35625]
2026-02-17 15:00:00,0.3575,0.0,15,1,2,2026,1,[0.35675 0.35575 0.3565  0.35625 0.35625 0.357  ]
2026-02-17 16:00:00,0.35675,0.0,16,1,2,2026,1,[0.35575 0.3565  0.35625 0.35625 0.357   0.357  ]
2026-02-17 17:00:00,0.35575,0.0,17,1,2,2026,1,[0.3565  0.35625 0.35625 0.357   0.357   0.35625]
2026-02-17 18:00:00,0.3565,0.0,18,1,2,2026,1,[0.35625    0.35625    0.357      0.357      0.35625    0.35575002]
2026-02-17 19:00:00,0.35625,0.0,19,1,2,2026,1,[0.35625    0.357      0.357      0.35625    0.35575002 0.35600004]
2026-02-17 20:00:00,0.35625,0.0,20,1,2,2026,1,[0.357      0.357      0.35625    0.35575002 0.35600004 0.35625002]
2026-02-17 21:00:00,0.357,0.0,21,1,2,2026,1,[0.357      0.35625    0.35575002 0.35600004 0.35625002 0.35825   ]
2026-02-17 22:00:00,0.357,0.0,22,1,2,2026,1,[0.35625    0.35575002 0.35600004 0.35625002 0.35825    0.35775   ]
2026-02-17 23:00:00,0.35625,0.0,23,1,2,2026,1,[0.35575002 0.35600004 0.35625002 0.35825    0.35775    0.361     ]
2026-02-18 00:00:00,0.35575002,0.0,0,2,2,2026,1,[0.35600004 0.35625002 0.35825    0.35775    0.361      0.362     ]
2026-02-18 01:00:00,0.35600004,0.0,1,2,2,2026,1,[0.35625002 0.35825    0.35775    0.361      0.362      0.3615    ]
2026-02-18 02:00:00,0.35625002,0.2,2,2,2,2026,1,[0.35825    0.35775    0.361      0.362      0.3615     0.36400002]
2026-02-18 03:00:00,0.35825,0.3,3,2,2,2026,1,[0.35775    0.361      0.362      0.3615     0.36400002 0.36874998]
2026-02-18 04:00:00,0.35775,0.0,4,2,2,2026,1,[0.361      0.362      0.3615     0.36400002 0.36874998 0.3695    ]
2026-02-18 05:00:00,0.361,0.0,5,2,2,2026,1,[0.362      0.3615     0.36400002 0.36874998 0.3695     0.36925   ]
2026-02-18 06:00:00,0.362,0.0,6,2,2,2026,1,[0.3615     0.36400002 0.36874998 0.3695     0.36925    0.37050003]
2026-02-18 07:00:00,0.3615,0.0,7,2,2,2026,1,[0.36400002 0.36874998 0.3695     0.36925    0.37050003 0.36725   ]
2026-02-18 08:00:00,0.36400002,0.0,8,2,2,2026,1,[0.36874998 0.3695     0.36925    0.37050003 0.36725    0.366     ]
2026-02-18 09:00:00,0.36874998,0.0,9,2,2,2026,1,[0.3695     0.36925    0.37050003 0.36725    0.366      0.36425   ]
2026-02-18 10:00:00,0.3695,1.1,10,2,2,2026,1,[0.36925    0.37050003 0.36725    0.366      0.36425    0.36249998]
2026-02-18 11:00:00,0.36925,0.0,11,2,2,2026,1,[0.37050003 0.36725    0.366      0.36425    0.36249998 0.36075002]
2026-02-18 12:00:00,0.37050003,0.0,12,2,2,2026,1,[0.36725    0.366      0.36425    0.36249998 0.36075002 0.35999998]
2026-02-18 13:00:00,0.36725,0.0,13,2,2,2026,1,[0.366      0.36425    0.36249998 0.36075002 0.35999998 0.3555    ]
2026-02-18 14:00:00,0.366,0.0,14,2,2,2026,1,[0.36425    0.36249998 0.36075002 0.35999998 0.3555     0.35475   ]
2026-02-18 15:00:00,0.36425,0.0,15,2,2,2026,1,[0.36249998 0.36075002 0.35999998 0.3555     0.35475    0.35325   ]
2026-02-18 16:00:00,0.36249998,0.0,16,2,2,2026,1,[0.36075002 0.35999998 0.3555     0.35475    0.35325    0.35175   ]
2026-02-18 17:00:00,0.36075002,0.0,17,2,2,2026,1,[0.35999998 0.3555     0.35475    0.35325    0.35175    0.35000002]
2026-02-18 18:00:00,0.35999998,0.0,18,2,2,2026,1,[0.3555     0.35475    0.35325    0.35175    0.35000002 0.349     ]
2026-02-18 19:00:00,0.3555,0.0,19,2,2,2026,1,[0.35475    0.35325    0.35175    0.35000002 0.349      0.34875   ]
2026-02-18 20:00:00,0.35475,0.0,20,2,2,2026,1,[0.35325    0.35175    0.35000002 0.349      0.34875    0.34875   ]
2026-02-18 21:00:00,0.35325,0.0,21,2,2,2026,1,[0.35175    0.35000002 0.349      0.34875    0.34875    0.34875   ]
2026-02-18 22:00:00,0.35175,0.0,22,2,2,2026,1,[0.35000002 0.349      0.34875    0.34875    0.34875    0.34875   ]
2026-02-18 23:00:00,0.35000002,0.0,23,2,2,2026,1,[0.349      0.34875    0.34875    0.34875    0.34875    0.34899998]
2026-02-19 00:00:00,0.349,0.0,0,3,2,2026,1,[0.34875    0.34875    0.34875    0.34875    0.34899998 0.3485    ]
2026-02-19 01:00:00,0.34875,0.0,1,3,2,2026,1,[0.34875    0.34875    0.34875    0.34899998 0.3485     0.34899998]
2026-02-19 02:00:00,0.34875,0.0,2,3,2,2026,1,[0.34875    0.34875    0.34899998 0.3485     0.34899998 0.34899998]
2026-02-19 03:00:00,0.34875,0.0,3,3,2,2026,1,[0.34875    0.34899998 0.3485     0.34899998 0.34899998 0.3505    ]
2026-02-19 04:00:00,0.34875,0.0,4,3,2,2026,1,[0.34899998 0.3485     0.34899998 0.34899998 0.3505     0.35149997]
2026-02-19 05:00:00,0.34899998,0.0,5,3,2,2026,1,[0.3485     0.34899998 0.34899998 0.3505     0.35149997 0.3585    ]
2026-02-19 06:00:00,0.3485,0.0,6,3,2,2026,1,[0.34899998 0.34899998 0.3505     0.35149997 0.3585     0.36275002]
2026-02-19 07:00:00,0.34899998,0.0,7,3,2,2026,1,[0.34899998 0.3505     0.35149997 0.3585     0.36275002 0.36174998]
2026-02-19 08:00:00,0.34899998,0.0,8,3,2,2026,1,[0.3505     0.35149997 0.3585     0.36275002 0.36174998 0.3635    ]
2026-02-19 09:00:00,0.3505,0.0,9,3,2,2026,1,[0.35149997 0.3585     0.36275002 0.36174998 0.3635     0.3635    ]
2026-02-19 10:00:00,0.35149997,0.4,10,3,2,2026,1,[0.3585     0.36275002 0.36174998 0.3635     0.3635     0.36299998]
2026-02-19 11:00:00,0.3585,0.0,11,3,2,2026,1,[0.36275002 0.36174998 0.3635     0.3635     0.36299998 0.3625    ]
2026-02-19 12:00:00,0.36275002,0.0,12,3,2,2026,1,[0.36174998 0.3635     0.3635     0.36299998 0.3625     0.3615    ]
2026-02-19 13:00:00,0.36174998,0.0,13,3,2,2026,1,[0.3635     0.3635     0.36299998 0.3625     0.3615     0.35575002]
2026-02-19 14:00:00,0.3635,0.5,14,3,2,2026,1,[0.3635     0.36299998 0.3625     0.3615     0.35575002 0.35474998]
2026-02-19 15:00:00,0.3635,0.6,15,3,2,2026,1,[0.36299998 0.3625     0.3615     0.35575002 0.35474998 0.35425   ]
2026-02-19 16:00:00,0.36299998,0.1,16,3,2,2026,1,[0.3625     0.3615     0.35575002 0.35474998 0.35425    0.3535    ]
2026-02-19 17:00:00,0.3625,0.0,17,3,2,2026,1,[0.3615     0.35575002 0.35474998 0.35425    0.3535     0.35274997]
2026-02-19 18:00:00,0.3615,0.0,18,3,2,2026,1,[0.35575002 0.35474998 0.35425    0.3535     0.35274997 0.35175   ]
2026-02-19 19:00:00,0.35575002,0.0,19,3,2,2026,1,[0.35474998 0.35425    0.3535     0.35274997 0.35175    0.35149997]
2026-02-19 20:00:00,0.35474998,0.0,20,3,2,2026,1,[0.35425    0.3535     0.35274997 0.35175    0.35149997 0.3525    ]
2026-02-19 21:00:00,0.35425,0.0,21,3,2,2026,1,[0.3535     0.35274997 0.35175    0.35149997 0.3525     0.352     ]
2026-02-19 22:00:00,0.3535,0.0,22,3,2,2026,1,[0.35274997 0.35175    0.35149997 0.3525     0.352      0.3525    ]
2026-02-19 23:00:00,0.35274997,0.0,23,3,2,2026,1,[0.35175    0.35149997 0.3525     0.352      0.3525     0.355     ]
2026-02-20 00:00:00,0.35175,0.0,0,4,2,2026,1,[0.35149997 0.3525     0.352      0.3525     0.355      0.35525   ]
2026-02-20 01:00:00,0.35149997,0.0,1,4,2,2026,1,[0.3525     0.352      0.3525     0.355      0.35525    0.35300002]
2026-02-20 02:00:00,0.3525,0.0,2,4,2,2026,1,[0.352      0.3525     0.355      0.35525    0.35300002 0.352     ]
2026-02-20 03:00:00,0.352,0.0,3,4,2,2026,1,[0.3525     0.355      0.35525    0.35300002 0.352      0.3525    ]
2026-02-20 04:00:00,0.3525,0.0,4,4,2,2026,1,[0.355      0.35525    0.35300002 0.352      0.3525     0.35075   ]
2026-02-20 05:00:00,0.355,1.2,5,4,2,2026,1,[0.35525    0.35300002 0.352      0.3525     0.35075    0.34875   ]
2026-02-20 06:00:00,0.35525,0.0,6,4,2,2026,1,[0.35300002 0.352      0.3525     0.35075    0.34875    0.34750003]
2026-02-20 07:00:00,0.35300002,0.0,7,4,2,2026,1,[0.352      0.3525     0.35075    0.34875    0.34750003 0.34675002]
2026-02-20 08:00:00,0.352,0.0,8,4,2,2026,1,[0.3525     0.35075    0.34875    0.34750003 0.34675002 0.3455    ]
2026-02-20 09:00:00,0.3525,0.0,9,4,2,2026,1,[0.35075    0.34875    0.34750003 0.34675002 0.3455     0.3445    ]
2026-02-20 10:00:00,0.35075,0.0,10,4,2,2026,1,[0.34875    0.34750003 0.34675002 0.3455     0.3445     0.343     ]
2026-02-20 11:00:00,0.34875,0.0,11,4,2,2026,1,[0.34750003 0.34675002 0.3455     0.3445     0.343      0.34199998]
2026-02-20 12:00:00,0.34750003,0.0,12,4,2,2026,1,[0.34675002 0.3455     0.3445     0.343      0.34199998 0.34050003]
2026-02-20 13:00:00,0.34675002,0.0,13,4,2,2026,1,[0.3455     0.3445     0.343      0.34199998 0.34050003 0.342     ]
2026-02-20 14:00:00,0.3455,0.0,14,4,2,2026,1,[0.3445     0.343      0.34199998 0.34050003 0.342      0.34125   ]
2026-02-20 15:00:00,0.3445,0.0,15,4,2,2026,1,[0.343      0.34199998 0.34050003 0.342      0.34125    0.34025002]
2026-02-20 16:00:00,0.343,0.0,16,4,2,2026,1,[0.34199998 0.34050003 0.342      0.34125    0.34025002 0.3395    ]
2026-02-20 17:00:00,0.34199998,0.0,17,4,2,2026,1,[0.34050003 0.342      0.34125    0.34025002 0.3395     0.33900002]
2026-02-20 18:00:00,0.34050003,0.0,18,4,2,2026,1,[0.342      0.34125    0.34025002 0.3395     0.33900002 0.338     ]
2026-02-20 19:00:00,0.342,0.0,19,4,2,2026,1,[0.34125    0.34025002 0.3395     0.33900002 0.338      0.33625   ]
2026-02-20 20:00:00,0.34125,0.0,20,4,2,2026,1,[0.34025002 0.3395     0.33900002 0.338      0.33625    0.33475003]
2026-02-20 21:00:00,0.34025002,0.0,21,4,2,2026,1,[0.3395     0.33900002 0.338      0.33625    0.33475003 0.33375   ]
2026-02-20 22:00:00,0.3395,0.0,22,4,2,2026,1,[0.33900002 0.338      0.33625    0.33475003 0.33375    0.333     ]
2026-02-20 23:00:00,0.33900002,0.0,23,4,2,2026,1,[0.338      0.33625    0.33475003 0.33375    0.333      0.332     ]
2026-02-21 00:00:00,0.338,0.0,0,5,2,2026,1,[0.33625    0.33475003 0.33375    0.333      0.332      0.33125   ]
2026-02-21 01:00:00,0.33625,0.0,1,5,2,2026,1,[0.33475003 0.33375    0.333      0.332      0.33125    0.32999998]
2026-02-21 02:00:00,0.33475003,0.0,2,5,2,2026,1,[0.33375    0.333      0.332      0.33125    0.32999998 0.32925   ]
2026-02-21 03:00:00,0.33375,0.0,3,5,2,2026,1,[0.333      0.332      0.33125    0.32999998 0.32925    0.3285    ]
2026-02-21 04:00:00,0.333,0.0,4,5,2,2026,1,[0.332      0.33125    0.32999998 0.32925    0.3285     0.32775   ]
2026-02-21 05:00:00,0.332,0.0,5,5,2,2026,1,[0.33125    0.32999998 0.32925    0.3285     0.32775    0.3275    ]
2026-02-21 06:00:00,0.33125,0.0,6,5,2,2026,1,[0.32999998 0.32925    0.3285     0.32775    0.3275     0.32725   ]
2026-02-21 07:00:00,0.32999998,0.0,7,5,2,2026,1,[0.32925 0.3285  0.32775 0.3275  0.32725 0.32675]
2026-02-21 08:00:00,0.32925,0.0,8,5,2,2026,1,[0.3285     0.32775    0.3275     0.32725    0.32675    0.32625002]
2026-02-21 09:00:00,0.3285,0.0,9,5,2,2026,1,[0.32775    0.3275     0.32725    0.32675    0.32625002 0.32575002]
2026-02-21 10:00:00,0.32775,0.0,10,5,2,2026,1,[0.3275     0.32725    0.32675    0.32625002 0.32575002 0.32525   ]
2026-02-21 11:00:00,0.3275,0.0,11,5,2,2026,1,[0.32725    0.32675    0.32625002 0.32575002 0.32525    0.3245    ]
2026-02-21 12:00:00,0.32725,0.0,12,5,2,2026,1,[0.32675    0.32625002 0.32575002 0.32525    0.3245     0.32425   ]
2026-02-21 13:00:00,0.32675,0.0,13,5,2,2026,1,[0.32625002 0.32575002 0.32525    0.3245     0.32425    0.327     ]
2026-02-21 14:00:00,0.32625002,0.0,14,5,2,2026,1,[0.32575002 0.32525    0.3245     0.32425    0.327      0.327     ]
2026-02-21 15:00:00,0.32575002,0.0,15,5,2,2026,1,[0.32525    0.3245     0.32425    0.327      0.327      0.32674998]
2026-02-21 16:00:00,0.32525,0.0,16,5,2,2026,1,[0.3245     0.32425    0.327      0.327      0.32674998 0.326     ]
2026-02-21 17:00:00,0.3245,0.0,17,5,2,2026,1,[0.32425    0.327      0.327      0.32674998 0.326      0.3255    ]
2026-02-21 18:00:00,0.32425,0.0,18,5,2,2026,1,[0.327      0.327      0.32674998 0.326      0.3255     0.3255    ]
2026-02-21 19:00:00,0.327,0.0,19,5,2,2026,1,[0.327      0.32674998 0.326      0.3255     0.3255     0.325     ]
2026-02-21 20:00:00,0.327,0.0,20,5,2,2026,1,[0.32674998 0.326      0.3255     0.3255     0.325      0.32475   ]
2026-02-21 21:00:00,0.32674998,0.1,21,5,2,2026,1,[0.326      0.3255     0.3255     0.325      0.32475    0.32450002]
2026-02-21 22:00:00,0.326,0.6,22,5,2,2026,1,[0.3255     0.3255     0.325      0.32475    0.32450002 0.324     ]
2026-02-21 23:00:00,0.3255,0.5,23,5,2,2026,1,[0.3255     0.325      0.32475    0.32450002 0.324      0.324     ]
2026-02-22 00:00:00,0.3255,0.4,0,6,2,2026,1,[0.325      0.32475    0.32450002 0.324      0.324      0.32375002]
2026-02-22 01:00:00,0.325,0.1,1,6,2,2026,1,[0.32475    0.32450002 0.324      0.324      0.32375002 0.324     ]
2026-02-22 02:00:00,0.32475,0.0,2,6,2,2026,1,[0.32450002 0.324      0.324      0.32375002 0.324      0.32375   ]
2026-02-22 03:00:00,0.32450002,0.0,3,6,2,2026,1,[0.324      0.324      0.32375002 0.324      0.32375    0.32375   ]
2026-02-22 04:00:00,0.324,0.0,4,6,2,2026,1,[0.324      0.32375002 0.324      0.32375    0.32375    0.32375   ]
